Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
Dinajpur,2020.0,3.0,29.65,17.55,29.0,70.9,1.0361176766409699,1.65,7.97,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-03,
Dinajpur,2020.0,4.0,31.34,20.14,95.0,73.27,1.1884604558472347,2.67,7.43,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-04,
Dinajpur,2020.0,5.0,31.64,22.85,466.0,82.0,1.43476160507862,4.71,5.91,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-05,
Dinajpur,2020.0,6.0,33.19,26.21,403.0,84.03,1.5428495315936743,6.2,3.4,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-06,
Dinajpur,2020.0,7.0,31.94,26.46,618.0,87.26,1.6744670134182797,7.23,2.69,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-07,
Dinajpur,2020.0,8.0,34.05,27.08,318.0,81.35,1.6327763335530108,6.16,5.37,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-08,
Dinajpur,2020.0,9.0,31.89,25.98,831.0,88.23,1.4866033447558493,6.6,2.47,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-09,
Dinajpur,2020.0,10.0,33.63,24.35,95.0,81.16,0.8037674920965401,2.84,7.39,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-10,
Dinajpur,2020.0,11.0,29.72,16.22,3.0,75.43,0.33133301338762067,0.97,7.68,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-11,
Dinajpur,2020.0,12.0,24.99,12.53,0.0,81.84,-0.24047935529324604,0.52,5.2,41863.0,365790.2,834718.0,25.63,88.66,37.0,2020-12,
Dinajpur,2021.0,1.0,22.7,11.15,0.0,83.61,0.15277286805394397,0.9,3.66,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-01,
Dinajpur,2021.0,2.0,27.93,12.93,0.0,73.11,0.49783365411349223,0.29,6.28,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-02,
Dinajpur,2021.0,3.0,31.83,18.29,0.0,66.81,1.069105195563452,1.42,7.18,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-03,
Dinajpur,2021.0,4.0,34.1,21.76,22.0,69.93,1.0715329047379782,1.6,7.49,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-04,
Dinajpur,2021.0,5.0,32.11,23.94,278.0,78.35,1.4955821677633594,5.0,4.87,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-05,
Dinajpur,2021.0,6.0,33.34,26.02,273.0,81.33,1.5659731209211714,5.67,5.21,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-06,
Dinajpur,2021.0,7.0,33.52,27.0,180.0,82.32,1.5015606533024766,6.0,4.5,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-07,
Dinajpur,2021.0,8.0,33.21,26.55,407.0,86.48,1.54452402116749,6.9,3.52,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-08,
Dinajpur,2021.0,9.0,33.95,26.04,144.0,81.47,1.2093053752598735,4.47,6.74,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-09,
Dinajpur,2021.0,10.0,32.2,23.74,442.0,83.52,0.8204393982391593,3.0,6.05,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-10,
Dinajpur,2021.0,11.0,29.51,16.3,0.0,77.77,0.1042722518334358,0.1,8.17,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-11,
Dinajpur,2021.0,12.0,26.56,12.95,5.0,76.87,0.21087584988822528,1.39,6.84,41863.0,365790.2,834718.0,25.63,88.66,37.0,2021-12,
Dinajpur,2022.0,1.0,22.25,11.4,18.0,84.0,0.3447475952004879,1.55,4.47,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-01,
Dinajpur,2022.0,2.0,24.52,12.26,61.0,76.0,0.7387216330146202,1.57,6.91,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-02,
Dinajpur,2022.0,3.0,32.45,19.16,0.0,69.1,0.9638631909044761,0.94,7.98,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-03,
Dinajpur,2022.0,4.0,31.68,23.28,77.0,79.13,1.2909886400566393,4.5,4.57,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-04,
Dinajpur,2022.0,5.0,32.54,23.77,413.0,79.58,1.5151200874618098,4.87,5.41,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-05,
Dinajpur,2022.0,6.0,32.21,24.91,425.0,83.53,1.5711718474829013,6.53,2.73,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-06,
Dinajpur,2022.0,7.0,34.66,27.33,182.0,78.06,1.536602220653549,4.87,6.71,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-07,
Dinajpur,2022.0,8.0,33.6,26.85,237.0,80.77,1.392283368368453,5.03,5.67,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-08,
Dinajpur,2022.0,9.0,33.05,26.16,227.0,84.43,1.3040144641463485,5.83,4.37,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-09,
Dinajpur,2022.0,10.0,32.33,22.84,97.0,79.65,0.7903172659205211,2.71,7.33,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-10,
Dinajpur,2022.0,11.0,30.28,16.84,0.0,76.43,0.22383564921187826,0.37,8.29,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-11,
Dinajpur,2022.0,12.0,26.67,13.44,0.0,78.94,-0.25701004836582797,0.26,4.0,41863.0,365790.2,834718.0,25.63,88.66,37.0,2022-12,
Faridpur,1949.0,1.0,24.6,11.9,0.0,75.0,0.746296296,0.8,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-01,0.0
Faridpur,1949.0,2.0,32.5,14.1,12.0,68.0,0.818518519,1.0,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-02,0.0
Faridpur,1949.0,3.0,34.2,18.4,75.0,72.0,1.331481481,2.0,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-03,0.0
Faridpur,1949.0,4.0,34.0,21.5,441.0,83.0,2.111111111,4.9,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-04,0.0
Faridpur,1949.0,5.0,33.5,23.6,417.0,84.0,2.016666667,5.3,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-05,1.0
Faridpur,1949.0,6.0,34.4,25.4,482.0,88.0,1.833333333,7.1,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-06,1.0
Faridpur,1949.0,7.0,31.7,25.9,412.0,89.0,1.774074074,6.7,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-07,1.0
Faridpur,1949.0,8.0,31.7,26.4,261.0,87.0,1.640740741,7.2,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-08,0.0
Faridpur,1949.0,9.0,34.2,26.4,377.0,85.0,1.375925926,6.6,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-09,0.0
Faridpur,1949.0,10.0,32.1,24.7,96.0,84.0,0.862962963,4.6,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-10,0.0
Faridpur,1949.0,11.0,30.3,16.7,0.0,78.0,0.659259259,1.2,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-11,0.0
Faridpur,1949.0,12.0,26.4,10.7,0.0,81.0,0.657407407,0.2,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1949-12,0.0
Faridpur,1950.0,1.0,25.3,11.8,0.0,80.0,0.746296296,0.8,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-01,0.0
Faridpur,1950.0,2.0,29.1,13.7,14.0,74.0,0.818518519,1.7,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-02,0.0
Faridpur,1950.0,3.0,32.4,18.5,0.0,66.0,1.331481481,3.0,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-03,0.0
Faridpur,1950.0,4.0,36.8,23.0,38.0,71.0,2.111111111,2.8,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-04,0.0
Faridpur,1950.0,5.0,33.9,24.0,375.0,83.0,2.016666667,4.9,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-05,0.0
Faridpur,1950.0,6.0,33.2,25.5,708.0,88.0,1.833333333,6.9,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-06,1.0
Faridpur,1950.0,7.0,31.0,25.9,419.0,88.0,1.774074074,6.9,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-07,1.0
Faridpur,1950.0,8.0,31.1,25.8,441.0,88.0,1.640740741,7.5,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-08,1.0
Faridpur,1950.0,9.0,32.4,26.3,161.0,84.0,1.375925926,5.9,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-09,0.0
Faridpur,1950.0,10.0,31.7,24.0,166.0,86.0,0.862962963,5.6,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-10,0.0
Faridpur,1950.0,11.0,29.7,17.9,165.0,80.0,0.659259259,2.5,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-11,0.0
Faridpur,1950.0,12.0,25.4,13.4,0.0,79.0,0.657407407,1.3,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1950-12,0.0
Faridpur,1951.0,1.0,25.0,11.4,0.0,78.0,0.746296296,0.7,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-01,0.0
Faridpur,1951.0,2.0,31.1,13.0,0.0,80.0,0.818518519,0.5,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-02,0.0
Faridpur,1951.0,3.0,35.6,18.7,45.0,72.0,1.331481481,3.9,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-03,0.0
Faridpur,1951.0,4.0,36.2,22.7,43.0,69.0,2.111111111,3.8,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-04,0.0
Faridpur,1951.0,5.0,35.6,24.6,100.0,77.0,2.016666667,4.8,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-05,0.0
Faridpur,1951.0,6.0,33.3,25.5,291.0,86.0,1.833333333,6.5,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-06,0.0
Faridpur,1951.0,7.0,33.1,25.5,389.0,88.0,1.774074074,6.9,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-07,0.0
Faridpur,1951.0,8.0,31.7,26.3,240.0,88.0,1.640740741,6.7,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-08,0.0
Faridpur,1951.0,9.0,32.8,25.9,201.0,86.0,1.375925926,5.5,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-09,0.0
Faridpur,1951.0,10.0,32.9,24.3,180.0,87.0,0.862962963,4.8,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-10,0.0
Faridpur,1951.0,11.0,29.2,18.4,38.0,82.0,0.659259259,2.1,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-11,0.0
Faridpur,1951.0,12.0,27.3,13.8,0.0,81.0,0.657407407,1.5,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1951-12,0.0
Faridpur,1952.0,1.0,26.6,12.0,0.0,81.0,0.746296296,1.0,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-01,0.0
Faridpur,1952.0,2.0,33.3,14.7,0.0,72.0,0.818518519,2.3,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-02,0.0
Faridpur,1952.0,3.0,34.2,17.5,18.0,69.0,1.331481481,3.2,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-03,0.0
Faridpur,1952.0,4.0,36.9,22.7,167.0,77.0,2.111111111,4.0,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-04,0.0
Faridpur,1952.0,5.0,35.3,23.8,297.0,83.0,2.016666667,4.4,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-05,0.0
Faridpur,1952.0,6.0,35.8,25.7,220.0,87.0,1.833333333,6.2,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-06,0.0
Faridpur,1952.0,7.0,34.4,25.5,468.0,88.0,1.774074074,6.7,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-07,1.0
Faridpur,1952.0,8.0,33.1,26.3,338.0,87.0,1.640740741,6.8,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-08,0.0
Faridpur,1952.0,9.0,34.1,26.2,290.0,86.0,1.375925926,6.2,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-09,0.0
Faridpur,1952.0,10.0,34.1,24.0,93.0,83.0,0.862962963,4.2,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-10,0.0
Faridpur,1952.0,11.0,33.9,19.2,22.0,81.0,0.659259259,2.9,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-11,0.0
Faridpur,1952.0,12.0,26.7,12.4,0.0,77.0,0.657407407,0.4,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1952-12,0.0
Faridpur,1953.0,1.0,27.8,11.6,0.0,78.0,0.746296296,1.6,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-01,0.0
Faridpur,1953.0,2.0,33.9,14.4,7.0,73.0,0.818518519,1.8,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-02,0.0
Faridpur,1953.0,3.0,37.2,21.7,129.0,78.0,1.331481481,3.2,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-03,0.0
Faridpur,1953.0,4.0,37.4,23.3,40.0,68.0,2.111111111,3.1,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-04,0.0
Faridpur,1953.0,5.0,37.0,23.7,246.0,81.0,2.016666667,5.1,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-05,0.0
Faridpur,1953.0,6.0,35.6,24.7,591.0,87.0,1.833333333,6.6,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-06,1.0
Faridpur,1953.0,7.0,35.0,25.5,677.0,89.0,1.774074074,6.4,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-07,1.0
Faridpur,1953.0,8.0,33.3,26.0,298.0,86.0,1.640740741,6.5,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-08,0.0
Faridpur,1953.0,9.0,34.4,25.6,289.0,87.0,1.375925926,6.4,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-09,0.0
Faridpur,1953.0,10.0,33.3,23.4,55.0,81.0,0.862962963,3.9,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-10,0.0
Faridpur,1953.0,11.0,31.8,17.8,35.0,80.0,0.659259259,1.9,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-11,0.0
Faridpur,1953.0,12.0,27.9,14.3,0.0,81.0,0.657407407,0.5,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1953-12,0.0
Faridpur,1954.0,1.0,27.4,10.4,11.0,78.0,0.746296296,1.3,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-01,0.0
Faridpur,1954.0,2.0,33.4,15.4,0.0,75.0,0.818518519,1.9,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-02,0.0
Faridpur,1954.0,3.0,37.3,17.8,0.0,62.0,1.331481481,1.8,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-03,0.0
Faridpur,1954.0,4.0,37.3,24.1,154.0,76.0,2.111111111,3.9,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-04,0.0
Faridpur,1954.0,5.0,36.5,25.0,207.0,80.0,2.016666667,4.9,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-05,0.0
Faridpur,1954.0,6.0,33.7,24.9,788.0,91.0,1.833333333,6.2,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-06,1.0
Faridpur,1954.0,7.0,32.6,25.8,414.0,86.0,1.774074074,6.7,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-07,1.0
Faridpur,1954.0,8.0,32.8,26.8,261.0,84.0,1.640740741,7.2,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-08,0.0
Faridpur,1954.0,9.0,34.1,26.6,103.0,84.0,1.375925926,6.5,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-09,0.0
Faridpur,1954.0,10.0,32.7,23.2,159.0,81.0,0.862962963,4.8,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-10,0.0
Faridpur,1954.0,11.0,28.9,16.9,0.0,77.0,0.659259259,1.1,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-11,0.0
Faridpur,1954.0,12.0,26.5,13.8,0.0,78.0,0.657407407,1.9,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1954-12,0.0
Faridpur,1955.0,1.0,26.1,12.0,0.0,78.0,0.746296296,2.2,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-01,0.0
Faridpur,1955.0,2.0,31.1,11.9,0.0,64.0,0.818518519,0.7,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-02,0.0
Faridpur,1955.0,3.0,36.5,19.7,21.0,66.0,1.331481481,3.5,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-03,0.0
Faridpur,1955.0,4.0,36.3,21.4,165.0,68.0,2.111111111,3.5,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-04,0.0
Faridpur,1955.0,5.0,36.8,23.9,216.0,75.0,2.016666667,4.7,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-05,0.0
Faridpur,1955.0,6.0,35.7,25.1,167.0,84.0,1.833333333,6.3,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-06,0.0
Faridpur,1955.0,7.0,32.3,25.0,309.0,89.0,1.774074074,7.2,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-07,0.0
Faridpur,1955.0,8.0,32.2,26.5,255.0,86.0,1.640740741,6.6,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-08,0.0
Faridpur,1955.0,9.0,33.6,25.7,331.0,84.0,1.375925926,5.9,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-09,0.0
Faridpur,1955.0,10.0,33.3,24.4,120.0,83.0,0.862962963,4.3,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-10,0.0
Faridpur,1955.0,11.0,30.4,19.2,51.0,82.0,0.659259259,2.8,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-11,0.0
Faridpur,1955.0,12.0,27.8,13.1,0.0,80.0,0.657407407,0.4,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1955-12,0.0
Faridpur,1956.0,1.0,27.7,11.9,4.0,76.0,0.746296296,0.5,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-01,0.0
Faridpur,1956.0,2.0,33.3,12.1,14.0,67.0,0.818518519,1.3,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-02,0.0
Faridpur,1956.0,3.0,37.1,18.6,72.0,69.0,1.331481481,2.7,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-03,0.0
Faridpur,1956.0,4.0,37.6,22.8,112.0,64.0,2.111111111,3.1,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-04,0.0
Faridpur,1956.0,5.0,34.4,24.9,211.0,82.0,2.016666667,6.0,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-05,0.0
Faridpur,1956.0,6.0,32.7,24.5,459.0,89.0,1.833333333,6.8,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-06,1.0
Faridpur,1956.0,7.0,33.2,25.2,303.0,86.0,1.774074074,6.5,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-07,0.0
Faridpur,1956.0,8.0,32.2,25.6,435.0,87.0,1.640740741,6.8,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-08,1.0
Faridpur,1956.0,9.0,33.7,25.3,311.0,86.0,1.375925926,6.3,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-09,0.0
Faridpur,1956.0,10.0,33.7,23.8,140.0,83.0,0.862962963,4.1,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-10,0.0
Faridpur,1956.0,11.0,30.9,18.5,77.0,80.0,0.659259259,1.9,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-11,0.0
Faridpur,1956.0,12.0,27.7,13.5,2.0,78.0,0.657407407,0.7,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1956-12,0.0
Faridpur,1957.0,1.0,27.6,12.6,52.0,85.0,0.746296296,1.9,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-01,0.0
Faridpur,1957.0,2.0,30.7,13.1,38.0,76.0,0.818518519,1.9,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-02,0.0
Faridpur,1957.0,3.0,35.8,16.8,16.0,58.0,1.331481481,2.4,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-03,0.0
Faridpur,1957.0,4.0,37.2,21.9,15.0,58.0,2.111111111,2.1,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-04,0.0
Faridpur,1957.0,5.0,37.6,24.5,163.0,75.0,2.016666667,4.2,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-05,0.0
Faridpur,1957.0,6.0,36.6,24.6,299.0,85.0,1.833333333,5.7,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-06,0.0
Faridpur,1957.0,7.0,33.3,25.0,322.0,87.0,1.774074074,6.1,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-07,0.0
Faridpur,1957.0,8.0,34.9,25.8,220.0,85.0,1.640740741,5.9,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-08,0.0
Faridpur,1957.0,9.0,34.1,25.4,155.0,87.0,1.375925926,5.7,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-09,0.0
Faridpur,1957.0,10.0,32.8,23.3,40.0,83.0,0.862962963,3.4,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-10,0.0
Faridpur,1957.0,11.0,30.1,16.6,0.0,75.0,0.659259259,0.9,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-11,0.0
Faridpur,1957.0,12.0,27.9,13.3,0.0,78.0,0.657407407,0.6,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1957-12,0.0
Faridpur,1958.0,1.0,29.9,13.2,0.0,75.0,0.746296296,1.8,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-01,0.0
Faridpur,1958.0,2.0,30.5,14.4,36.0,73.0,0.818518519,2.6,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-02,0.0
Faridpur,1958.0,3.0,36.8,18.3,34.0,55.0,1.331481481,2.3,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-03,0.0
Faridpur,1958.0,4.0,37.6,23.6,196.0,75.0,2.111111111,3.9,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-04,0.0
Faridpur,1958.0,5.0,37.6,24.7,194.0,80.0,2.016666667,4.6,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-05,0.0
Faridpur,1958.0,6.0,35.7,25.9,119.0,86.0,1.833333333,6.0,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-06,0.0
Faridpur,1958.0,7.0,33.3,25.7,162.0,87.0,1.774074074,6.4,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-07,0.0
Faridpur,1958.0,8.0,32.7,26.4,226.0,87.0,1.640740741,6.7,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-08,0.0
Faridpur,1958.0,9.0,33.3,26.3,92.0,87.0,1.375925926,6.4,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-09,0.0
Faridpur,1958.0,10.0,33.7,24.8,364.0,84.0,0.862962963,4.9,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-10,1.0
Faridpur,1958.0,11.0,31.3,19.7,0.0,79.0,0.659259259,2.2,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-11,0.0
Faridpur,1958.0,12.0,27.7,14.9,0.0,79.0,0.657407407,1.2,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1958-12,0.0
Faridpur,1959.0,1.0,28.3,12.0,24.0,79.0,0.746296296,1.8,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-01,0.0
Faridpur,1959.0,2.0,29.9,13.0,14.0,74.0,0.818518519,1.6,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-02,0.0
Faridpur,1959.0,3.0,36.6,17.7,68.0,65.0,1.331481481,2.0,7.879310345,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-03,0.0
Faridpur,1959.0,4.0,36.4,23.4,173.0,71.0,2.111111111,3.1,8.04137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-04,0.0
Faridpur,1959.0,5.0,37.7,23.6,341.0,80.0,2.016666667,2.9,7.020689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-05,0.0
Faridpur,1959.0,6.0,34.1,25.3,183.0,85.0,1.833333333,6.5,5.0,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-06,0.0
Faridpur,1959.0,7.0,33.7,25.2,296.0,89.0,1.774074074,6.6,4.431034483,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-07,0.0
Faridpur,1959.0,8.0,33.1,25.4,489.0,86.0,1.640740741,6.2,4.95862069,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-08,1.0
Faridpur,1959.0,9.0,33.3,24.7,528.0,89.0,1.375925926,6.3,5.14137931,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-09,1.0
Faridpur,1959.0,10.0,31.8,22.7,697.0,88.0,0.862962963,5.0,6.906896552,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-10,1.0
Faridpur,1959.0,11.0,29.9,17.1,0.0,78.0,0.659259259,0.9,7.720689655,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-11,0.0
Faridpur,1959.0,12.0,26.6,13.8,0.0,78.0,0.657407407,0.9,7.234482759,41929.0,483877.3,610719.3,23.61,89.84,9.0,1959-12,0.0
Faridpur,1960.0,1.0,26.3,11.6,0.0,72.0,0.5,1.4,6.986206897,41929.0,483877.3,610719.3,23.61,89.84,9.0,1960-01,0.0
Faridpur,1960.0,2.0,33.3,14.7,0.0,64.0,0.3,0.5,7.965517241,41929.0,483877.3,610719.3,23.61,89.84,9.0,1960-02,0.0
